,,Title,,Year,Rating,,,Available On,,
0,,Young at Heart,,1954,N/A,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
1,,Little Big Man,,1970,16+,7.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
2,,Aaja Nachle,,2007,all,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
3,,Whiskey Tango Foxtrot,,2016,18+,6.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
4,,Motherless Brooklyn,,2019,18+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
5,,Bedazzled,,2000,13+,6.0/10,67/100,Rent or Buy,,Want To SeeSeen
6,,The Invention of Lying,,2009,13+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
7,,Epic,,2013,7+,6.7/10,67/100,Rent or Buy,,Want To SeeSeen
8,,Bao,,2018,all,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
9,,The Super Inframan,,1975,7+,6.3/10,67/100,Rent or Buy,,Want To SeeSeen
10,,Disobedience,,2017,18+,6.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
11,,Deep Impact,,1998,13+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
12,,Pay It Forward,,2000,13+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
13,,Charlie Bartlett,,2007,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
14,,Ice Princess,,2005,all,6.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
15,,Jupiter Ascending,,2015,13+,5.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
16,,Boy,,2010,N/A,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
17,,Door to Door,,2002,7+,7.8/10,67/100,Rent or Buy,,Want To SeeSeen
18,,The Green Hornet,,2011,13+,5.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
19,,Phoebe in Wonderland,,2008,13+,7.1/10,67/100,Rent or Buy,,Want To SeeSeen
20,,The Space Between Us,,2017,13+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
21,,The Uninvited,,2009,13+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
22,,The Jackal,,1997,18+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
23,,King Solomon's Mines,,1950,13+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
24,,Q & A,,1990,18+,6.6/10,67/100,Rent or Buy,,Want To SeeSeen
25,,Monos,,2019,18+,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
26,,The Last Stand,,2013,18+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
27,,A Most Wanted Man,,2014,18+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
28,,Hulk,,2003,13+,5.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
29,,Let Him Have It,,1991,18+,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
30,,Dead Silence,,2007,18+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
31,,Friday Night Lights,,2004,13+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
32,,Paperman,,2012,all,8.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
33,,The Collector,,2009,18+,6.4/10,67/100,cont+ Rent or Buy,,Want To SeeSeen
34,,Triple 9,,2016,18+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
35,,Robin Hood,,2018,13+,5.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
36,,Professor Marston and the Wonder Women,,2017,18+,7.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
37,,The Ladykillers,,2004,18+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
38,,The Den,,2013,18+,6.0/10,67/100,Rent or Buy,,Want To SeeSeen
39,,Evolution,,2001,13+,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
40,,Vacation,,2015,18+,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
41,,Angels in the Outfield,,1994,7+,6.2/10,67/100,Rent or Buy,,Want To SeeSeen
42,,Killer Joe,,2011,18+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
43,,Anchorman 2: The Legend Continues,,2013,13+,6.3/10,67/100,Rent or Buy,,Want To SeeSeen
44,,Transformers: The Last Knight,,2017,13+,5.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
45,,John Mulaney: The Comeback Kid,,2015,N/A,8.0/10,67/100,,,Want To SeeSeen
46,,True Grit,,1969,all,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
47,,Candy,,2006,18+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
48,,Father of the Bride,,1991,7+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
49,,Life and Debt,,2001,N/A,7.5/10,67/100,Rent or Buy,,Want To SeeSeen
0,,Humanité,,1999,N/A,6.9/10,67/100,,,Want To SeeSeen
1,,"Faith, Hope & Love",,2019,7+,6.2/10,67/100,,,Want To SeeSeen
2,,Innerspace,,1987,7+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
3,,The Lion King II: Simba's Pride,,1998,all,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
4,,Bill & Ted's Bogus Journey,,1991,7+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
5,,Diamonds Are Forever,,1971,7+,6.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
6,,Stargate: Continuum,,2008,7+,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
7,,Jane Eyre,,2011,13+,7.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
8,,Blindspotting,,2018,18+,7.4/10,67/100,Rent or Buy,,Want To SeeSeen
9,,What Lies Beneath,,2000,13+,6.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
10,,Five Easy Pieces,,1970,18+,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
11,,Will Success Spoil Rock Hunter?,,1957,N/A,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
12,,Pet Sematary,,1989,18+,6.6/10,67/100,Rent or Buy,,Want To SeeSeen
13,,Red Cliff,,2008,18+,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
14,,The Mission,,1986,7+,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
15,,Safety Last!,,1923,N/A,8.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
16,,"Fast, Cheap & Out of Control",,1997,7+,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
17,,The Boy,,2016,13+,6.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
18,,Gaslight,,1944,N/A,7.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
19,,"4 Months, 3 Weeks and 2 Days",,2007,N/A,7.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
20,,Sin City: A Dame to Kill For,,2014,18+,6.5/10,67/100,Rent or Buy,,Want To SeeSeen
21,,Confidentially Yours,,1983,7+,7.2/10,67/100,,,Want To SeeSeen
22,,A Room with a View,,1985,18+,7.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
23,,Kesari,,2019,N/A,7.4/10,67/100,,,Want To SeeSeen
24,,An Inconvenient Truth,,2006,7+,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
25,,Four Rooms,,1995,18+,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
26,,Freaky,,2020,18+,6.3/10,67/100,Rent or Buy,,Want To SeeSeen
27,,Daddy's Home,,2015,13+,6.2/10,67/100,Rent or Buy,,Want To SeeSeen
28,,The Meetings of Anna,,1978,N/A,7.4/10,67/100,,,Want To SeeSeen
29,,These Amazing Shadows,,2011,N/A,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
30,,A River Runs Through It,,1992,7+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
31,,Dark Blue World,,2001,18+,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
32,,The Visit,,2015,13+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
33,,Overboard,,1987,7+,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
34,,Ballerina,,2016,7+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
35,,Soul Surfer,,2011,7+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
36,,U.S. Marshals,,1998,13+,6.6/10,67/100,Rent or Buy,,Want To SeeSeen
37,,Kid Galahad,,1937,N/A,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
38,,Gold Diggers of 1935,,1935,all,6.9/10,67/100,Rent or Buy,,Want To SeeSeen
39,,K.G.F: Chapter 1,,2018,N/A,8.2/10,67/100,,,Want To SeeSeen
40,,The Butterfly's Dream,,2013,13+,7.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
41,,Death to 2020,,2020,18+,6.8/10,67/100,,,Want To SeeSeen
42,,Seoul Searching,,2015,18+,7.0/10,67/100,,,Want To SeeSeen
43,,We Live in Public,,2009,N/A,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
44,,The Day of the Triffids,,1962,N/A,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
45,,Gold,,2016,18+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
46,,Hair,,1979,7+,7.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
47,,The Hills Have Eyes,,2006,18+,6.4/10,67/100,Rent or Buy,,Want To SeeSeen
48,,Transformers: Age of Extinction,,2014,13+,5.6/10,67/100,Rent or Buy,,Want To SeeSeen
49,,On the Bowery,,1957,N/A,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
0,,Searching for Bobby Fischer,,1993,7+,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
1,,Reign Over Me,,2007,18+,7.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
2,,Naked Gun 33⅓: The Final Insult,,1994,13+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
3,,Chaos Walking,,2021,13+,5.7/10,67/100,Rent or Buy,,Want To SeeSeen
4,,Swordfish,,2001,18+,6.5/10,67/100,Rent or Buy,,Want To SeeSeen
5,,Flight of the Navigator,,1986,7+,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
6,,Patch Adams,,1998,13+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
7,,Project Power,,2020,18+,6.0/10,67/100,,,Want To SeeSeen
8,,27 Dresses,,2008,13+,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
9,,The Square,,2008,18+,6.7/10,67/100,Rent or Buy,,Want To SeeSeen
10,,Why Him?,,2016,18+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
11,,Sisters of the Gion,,1936,N/A,7.5/10,67/100,,,Want To SeeSeen
12,,Uptown Saturday Night,,1974,7+,6.7/10,67/100,Rent or Buy,,Want To SeeSeen
13,,Our Idiot Brother,,2011,18+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
14,,Bicentennial Man,,1999,7+,6.9/10,67/100,Rent or Buy,,Want To SeeSeen
15,,Freaks,,1932,N/A,7.9/10,67/100,Rent or Buy,,Want To SeeSeen
16,,A Perfect Day,,2015,18+,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
17,,The Last Castle,,2001,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
18,,Grass is Greener,,2019,N/A,7.2/10,67/100,,,Want To SeeSeen
19,,Beginners,,2011,18+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
20,,The Losers,,2010,13+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
21,,While the City Sleeps,,1956,N/A,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
22,,Three Times,,2005,N/A,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
23,,Selena,,1997,7+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
24,,Watch on the Rhine,,1943,N/A,7.3/10,67/100,Rent or Buy,,Want To SeeSeen
25,,The Kids Are All Right,,2010,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
26,,The Promise,,2016,13+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
27,,The Dry,,2021,18+,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
28,,The Square,,2017,18+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
29,,Zeitgeist,,2007,N/A,8.1/10,67/100,dari+ Rent or Buy,,Want To SeeSeen
30,,Legend of the Guardians: The Owls of Ga'Hoole,,2010,7+,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
31,,History of the World: Part I,,1981,18+,6.9/10,67/100,Rent or Buy,,Want To SeeSeen
32,,The Day of the Jackal,,1973,7+,7.8/10,67/100,Rent or Buy,,Want To SeeSeen
33,,Stoker,,2013,18+,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
34,,The Monster Squad,,1987,13+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
35,,Disconnect,,2012,18+,7.5/10,67/100,Rent or Buy,,Want To SeeSeen
36,,Pokémon the Movie: The Power of Us,,2018,all,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
37,,Bad Santa,,2003,18+,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
38,,All Dogs Go to Heaven,,1989,all,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
39,,The Amazing Catfish,,2013,N/A,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
40,,Scary Stories to Tell in the Dark,,2019,13+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
41,,So I Married an Axe Murderer,,1993,13+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
42,,Pee-wee's Big Adventure,,1985,7+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
43,,Medea,,1988,N/A,7.1/10,67/100,Rent or Buy,,Want To SeeSeen
44,,Dumbo,,2019,7+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
45,,Jodorowsky's Dune,,2013,13+,8.1/10,67/100,Rent or Buy,,Want To SeeSeen
46,,The Marksman,,2021,13+,5.6/10,67/100,Rent or Buy,,Want To SeeSeen
47,,Master of the House,,1925,N/A,7.1/10,67/100,,,Want To SeeSeen
48,,Peter Pan,,2003,7+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
49,,The Changeling,,1980,18+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
0,,Criminal,,2016,18+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
1,,The Look of Silence,,2014,13+,8.3/10,67/100,docu+ Rent or Buy,,Want To SeeSeen
2,,The Last Witch Hunter,,2015,13+,6.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
3,,He's Just Not That Into You,,2009,13+,6.4/10,67/100,Rent or Buy,,Want To SeeSeen
4,,James and the Giant Peach,,1996,7+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
5,,Marie Antoinette,,2006,13+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
6,,Strait-Jacket,,1964,N/A,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
7,,The Debt,,2010,18+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
8,,Up in Smoke,,1978,18+,6.9/10,67/100,Rent or Buy,,Want To SeeSeen
9,,Pari,,2018,13+,6.6/10,67/100,,,Want To SeeSeen
10,,xXx,,2002,13+,5.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
11,,The Punk Syndrome,,2012,N/A,7.9/10,67/100,Rent or Buy,,Want To SeeSeen
12,,The Wave,,2008,N/A,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
13,,The Secret Garden,,1993,all,7.3/10,67/100,Rent or Buy,,Want To SeeSeen
14,,Barb and Star Go to Vista Del Mar,,2021,13+,6.4/10,67/100,Rent or Buy,,Want To SeeSeen
15,,Baywatch,,2017,18+,5.5/10,67/100,Rent or Buy,,Want To SeeSeen
16,,The Map of Tiny Perfect Things,,2021,13+,6.8/10,67/100,,,Want To SeeSeen
17,,Mayor of the Sunset Strip,,2003,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
18,,Jerry Seinfeld: 23 Hours to Kill,,2020,7+,6.7/10,67/100,,,Want To SeeSeen
19,,"Cousin, Cousine",,1975,18+,6.7/10,67/100,,,Want To SeeSeen
20,,Ghost in the Shell 2.0,,2008,16+,8.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
21,,Mosul,,2019,N/A,8.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
22,,Game of Thrones: The Last Watch,,2019,18+,7.2/10,67/100,,,Want To SeeSeen
23,,The Laundromat,,2019,18+,6.3/10,67/100,,,Want To SeeSeen
24,,Louis C.K.: Chewed Up,,2008,18+,8.6/10,67/100,Rent or Buy,,Want To SeeSeen
25,,Wattstax,,1973,18+,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
26,,Manhattan Melodrama,,1934,N/A,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
27,,An Officer and a Gentleman,,1982,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
28,,You Can't Take It with You,,1938,N/A,7.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
29,,Feminists: What Were They Thinking?,,2018,N/A,7.0/10,67/100,,,Want To SeeSeen
30,,Homeward Bound: The Incredible Journey,,1993,all,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
31,,Bridget Jones's Baby,,2016,18+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
32,,Heartbreak Ridge,,1986,18+,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
33,,The Beguiled,,2017,18+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
34,,Box of Moonlight,,1996,18+,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
35,,SubUrbia,,1996,18+,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
36,,The Young Victoria,,2009,7+,7.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
37,,In the Loop,,2009,N/A,7.4/10,67/100,Rent or Buy,,Want To SeeSeen
38,,Frantic,,1988,18+,6.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
39,,Run All Night,,2015,18+,6.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
40,,Nosferatu the Vampyre,,1979,7+,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
41,,La Roue,,1923,N/A,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
42,,Hellboy,,2019,18+,5.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
43,,American Honey,,2016,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
44,,"McFarland, USA",,2015,7+,7.4/10,67/100,Rent or Buy,,Want To SeeSeen
45,,51 Birch Street,,2006,N/A,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
46,,Slap Shot,,1977,18+,7.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
47,,Let's Be Cops,,2014,18+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
48,,Rumble in the Bronx,,1995,18+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
49,,Under the Roofs of Paris,,1930,N/A,7.1/10,67/100,,,Want To SeeSeen
0,,Zathura: A Space Adventure,,2005,7+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
1,,Jeepers Creepers,,2001,18+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
2,,Roberta,,1935,7+,7.1/10,67/100,Rent or Buy,,Want To SeeSeen
3,,She's Out of My League,,2010,18+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
4,,The Lost Patrol,,1934,7+,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
5,,Shaun the Sheep Movie,,2015,7+,7.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
6,,Colonia,,2016,18+,7.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
7,,Two Weeks Notice,,2002,13+,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
8,,Balzac and the Little Chinese Seamstress,,2002,N/A,7.2/10,67/100,,,Want To SeeSeen
9,,Forbidden Planet,,1956,all,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
10,,Percy Jackson: Sea of Monsters,,2013,7+,5.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
11,,This Is 40,,2012,18+,6.2/10,67/100,Rent or Buy,,Want To SeeSeen
12,,Partly Cloudy,,2009,all,8.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
13,,Cold Souls,,2009,13+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
14,,Dinosaur,,2000,7+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
15,,Everybody Wants Some!!,,2016,18+,6.9/10,67/100,Rent or Buy,,Want To SeeSeen
16,,Batman: The Killing Joke,,2016,18+,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
17,,Sphere,,1998,13+,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
18,,Licence to Kill,,1989,13+,6.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
19,,Moxie,,2021,13+,6.7/10,67/100,,,Want To SeeSeen
20,,Maytime,,1937,N/A,7.3/10,67/100,Rent or Buy,,Want To SeeSeen
21,,Road Trip,,2000,18+,6.4/10,67/100,Rent or Buy,,Want To SeeSeen
22,,The Twilight Saga: Breaking Dawn - Part 2,,2012,13+,5.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
23,,The Family Man,,2000,13+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
24,,The Whole Truth,,2016,18+,6.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
25,,The Monuments Men,,2014,13+,6.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
26,,71 Fragments of a Chronology of Chance,,1994,N/A,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
27,,Addams Family Values,,1993,13+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
28,,Ginger Snaps,,2000,18+,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
29,,The Legend of 1900,,1998,18+,8.1/10,67/100,Rent or Buy,,Want To SeeSeen
30,,The Thin Man Goes Home,,1944,N/A,7.4/10,67/100,Rent or Buy,,Want To SeeSeen
31,,Taylor Swift: Reputation Stadium Tour,,2018,N/A,8.4/10,67/100,,,Want To SeeSeen
32,,The Other Boleyn Girl,,2008,13+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
33,,"One Sings, the Other Doesn't",,1977,N/A,7.3/10,67/100,,,Want To SeeSeen
34,,Forgotten,,2017,18+,7.4/10,67/100,,,Want To SeeSeen
35,,To the Bone,,2017,18+,6.8/10,67/100,,,Want To SeeSeen
36,,American Pop,,1981,18+,7.2/10,67/100,Rent or Buy,,Want To SeeSeen
37,,Ginger and Fred,,1986,13+,7.3/10,67/100,Rent or Buy,,Want To SeeSeen
38,,Street,,2015,13+,4.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
39,,Harry Brown,,2009,18+,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
40,,Il Grido,,1957,N/A,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
41,,Naked,,1993,N/A,7.8/10,67/100,,,Want To SeeSeen
42,,On Her Majesty's Secret Service,,1969,7+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
43,,Murder by Decree,,1979,7+,6.9/10,67/100,Rent or Buy,,Want To SeeSeen
44,,White Christmas,,1954,N/A,7.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
45,,Unfaithful,,2002,18+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
46,,Clash by Night,,1952,N/A,7.1/10,67/100,Rent or Buy,,Want To SeeSeen
47,,The Sheltering Sky,,1990,18+,6.8/10,67/100,Rent or Buy,,Want To SeeSeen
48,,The Strangers,,2008,18+,6.2/10,67/100,Rent or Buy,,Want To SeeSeen
49,,Cowboys & Aliens,,2011,13+,6.0/10,67/100,Rent or Buy,,Want To SeeSeen
0,,K2: Siren of the Himalayas,,2012,N/A,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
1,,The Grudge,,2004,13+,5.9/10,67/100,+ Rent or Buy,,Want To SeeSeen
2,,The Living Daylights,,1987,7+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
3,,Step Up,,2006,13+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
4,,Disco and Atomic War,,2009,N/A,7.5/10,67/100,real+ Rent or Buy,,Want To SeeSeen
5,,Heavy Metal Parking Lot,,1986,N/A,7.4/10,67/100,,,Want To SeeSeen
6,,Double Jeopardy,,1999,18+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
7,,The Great Mouse Detective,,1986,all,7.2/10,67/100,+ Rent or Buy,,Want To SeeSeen
8,,"Lovely, Still",,2008,7+,7.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
9,,Divine Intervention,,2002,N/A,6.6/10,67/100,,,Want To SeeSeen
10,,Tully,,2018,18+,7.0/10,67/100,+ Rent or Buy,,Want To SeeSeen
11,,Demolition,,2016,18+,7.0/10,67/100,Rent or Buy,,Want To SeeSeen
12,,The Cloverfield Paradox,,2018,13+,5.5/10,67/100,,,Want To SeeSeen
13,,Boruto: Naruto the Movie,,2015,13+,7.9/10,67/100,Rent or Buy,,Want To SeeSeen
14,,The Mortuary Collection,,2019,N/A,6.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
15,,Agneepath,,1990,N/A,7.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
16,,Batman: Assault on Arkham,,2014,13+,7.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
17,,Goon,,2012,18+,6.8/10,67/100,warr+ Rent or Buy,,Want To SeeSeen
18,,Zeitgeist: Addendum,,2008,N/A,8.2/10,67/100,dari+ Rent or Buy,,Want To SeeSeen
19,,The Nun,,2018,18+,5.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
20,,Don't Call Me Son,,2016,N/A,6.8/10,67/100,+ Rent or Buy,,Want To SeeSeen
21,,Battle: Los Angeles,,2011,13+,5.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
22,,The Kite Runner,,2007,13+,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
23,,The Way Back,,2020,18+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
24,,Anonymous,,2011,13+,6.9/10,67/100,indi+ Rent or Buy,,Want To SeeSeen
25,,Dear John,,2010,13+,6.3/10,67/100,+ Rent or Buy,,Want To SeeSeen
26,,Shark Tale,,2004,7+,6.0/10,67/100,Rent or Buy,,Want To SeeSeen
27,,This Land Is Mine,,1943,N/A,7.6/10,67/100,Rent or Buy,,Want To SeeSeen
28,,Kids for Cash,,2014,13+,7.1/10,67/100,Rent or Buy,,Want To SeeSeen
29,,Marrowbone,,2017,18+,6.7/10,67/100,+ Rent or Buy,,Want To SeeSeen
30,,Landfill Harmonic,,2015,7+,8.1/10,67/100,+ Rent or Buy,,Want To SeeSeen
31,,Choke,,2008,18+,6.4/10,67/100,indi+ Rent or Buy,,Want To SeeSeen
32,,On the Basis of Sex,,2018,13+,7.1/10,67/100,Rent or Buy,,Want To SeeSeen
33,,The Mummy,,2017,13+,5.4/10,67/100,+ Rent or Buy,,Want To SeeSeen
34,,Mustang,,2015,13+,7.6/10,67/100,+ Rent or Buy,,Want To SeeSeen
35,,Octopussy,,1983,7+,6.5/10,67/100,+ Rent or Buy,,Want To SeeSeen
36,,The Human Condition III: A Soldier's Prayer,,1961,N/A,8.8/10,67/100,,,Want To SeeSeen
37,,Sexy Beast,,2001,18+,7.3/10,67/100,Rent or Buy,,Want To SeeSeen
